Data Medicao;Hora Medicao;VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2020-02-14;1600;65;4,9;1,2;
2020-02-14;1700;97;4,3;1,3;
2020-02-14;1800;119;4,2;,4;
2020-02-14;1900;90;6;2,1;
2020-02-14;2000;76;6,2;2,1;
2020-02-14;2100;95;5,1;2;
2020-02-14;2200;77;4,8;1,4;
2020-02-14;2300;58;4,6;1,4;
2020-02-15;0000;52;4,1;1,3;
2020-02-15;0100;62;3,6;,6;
2020-02-15;0200;48;3,1;1,6;
2020-02-15;0300;46;3,1;,8;
2020-02-15;0400;19;2,7;,6;
2020-02-15;0500;346;2,1;,5;
2020-02-15;0600;18;3,1;,7;
2020-02-15;0700;352;1,7;,1;
2020-02-15;0800;27;2;,3;
2020-02-15;0900;337;2,5;,8;
2020-02-15;1000;299;3;1,1;
2020-02-15;1100;254;3,5;,9;
2020-02-15;1200;11;3,5;1,5;
2020-02-15;1300;312;3,7;,9;
2020-02-15;1400;279;6,2;2,8;
2020-02-15;1500;259;5,9;2,6;
2020-02-15;1600;268;5,1;,7;
2020-02-15;1700;265;4,3;1,2;
2020-02-15;1800;303;4,6;1,3;
2020-02-15;1900;237;7,3;2;
2020-02-15;2000;235;4,5;1,6;
2020-02-15;2100;217;3,4;,7;
2020-02-15;2200;101;2,8;1,5;
2020-02-15;2300;55;2,8;,9;
2020-02-16;0000;35;2,4;,8;
2020-02-16;0100;91;2,6;,4;
2020-02-16;0200;72;2,7;,6;
2020-02-16;0300;69;2,9;1,3;
2020-02-16;0400;43;3;,9;
2020-02-16;0500;74;3,1;1,5;
2020-02-16;0600;29;3,3;1,3;
2020-02-16;0700;43;3,7;,9;
2020-02-16;0800;322;2,4;,2;
2020-02-16;0900;48;1,3;,1;
2020-02-16;1000;325;1,4;,2;
2020-02-16;1100;13;1,3;0;
2020-02-16;1200;336;2,3;,5;
2020-02-16;1300;66;3,4;1,1;
2020-02-16;1400;77;5;1;
2020-02-16;1500;68;4;,8;
2020-02-16;1600;301;3,8;,6;
2020-02-16;1700;197;6;1;
2020-02-16;1800;144;5,8;1;
2020-02-16;1900;108;5;2;
2020-02-16;2000;96;7,4;2,3;
2020-02-16;2100;88;5,1;,8;
2020-02-16;2200;94;3;1;
2020-02-16;2300;98;3,3;1,4;
2020-02-17;0000;94;3,8;1,8;
2020-02-17;0100;89;3,6;,9;
2020-02-17;0200;72;3;1,6;
2020-02-17;0300;60;4;1;
2020-02-17;0400;360;2,4;,2;
2020-02-17;0500;14;1;0;
2020-02-17;0600;39;,9;0;
2020-02-17;0700;25;3,4;,8;
2020-02-17;0800;313;3,1;,7;
2020-02-17;0900;78;2,3;,2;
2020-02-17;1000;2;2,8;,9;
2020-02-17;1100;71;2,9;,3;
2020-02-17;1200;61;3,8;1,2;
2020-02-17;1300;8;5,3;2;
2020-02-17;1400;344;5,7;1,6;
2020-02-17;1500;342;5,9;1,4;
2020-02-17;1600;309;6,5;2,3;
2020-02-17;1700;340;6,7;1,7;
2020-02-17;1800;316;7,4;2,2;
2020-02-17;1900;253;6,5;1;
2020-02-17;2000;120;5,7;2;
2020-02-17;2100;118;5,2;1,5;
2020-02-17;2200;89;5;1,7;
2020-02-17;2300;77;3,7;,8;
2020-02-18;0000;56;4,4;2,1;
2020-02-18;0100;52;4,5;1,7;
2020-02-18;0200;54;5,5;1,7;
2020-02-18;0300;23;4,3;1,4;
2020-02-18;0400;50;4,5;1,1;
2020-02-18;0500;26;4,4;,3;
2020-02-18;0600;349;1,7;,2;
2020-02-18;0700;304;2,3;,4;
2020-02-18;0800;360;2,9;,4;
2020-02-18;0900;315;4,4;1,9;
2020-02-18;1000;322;5,4;2;
2020-02-18;1100;339;6;2,4;
2020-02-18;1200;288;6;2,9;
2020-02-18;1300;302;7,6;3,9;
2020-02-18;1400;307;8,3;3,6;
2020-02-18;1500;306;7,9;3,1;
2020-02-18;1600;282;8,6;3;
2020-02-18;1700;293;13,1;2,7;
2020-02-18;1800;328;8,9;3,4;
2020-02-18;1900;316;7,4;1,7;
2020-02-18;2000;289;4,9;,9;
2020-02-18;2100;300;3,4;,8;
2020-02-18;2200;287;3,2;1,3;
2020-02-18;2300;263;3,8;,8;
2020-02-19;0000;258;4,2;2;
2020-02-19;0100;225;5;1,4;
2020-02-19;0200;350;2,5;,7;
2020-02-19;0300;25;2,5;0;
2020-02-19;0400;19;2,1;,1;
2020-02-19;0500;244;1,3;,2;
2020-02-19;0600;253;3,5;1,8;
2020-02-19;0700;252;3,5;1,4;
2020-02-19;0800;217;3,1;,2;
2020-02-19;0900;216;5;1,6;
2020-02-19;1000;237;2,9;,9;
2020-02-19;1100;275;3,2;1,2;
2020-02-19;1200;294;3,1;,8;
2020-02-19;1300;25;3,1;,1;
2020-02-19;1400;23;4,6;,8;
2020-02-19;1500;353;6,5;1,3;
2020-02-19;1600;13;5,7;2,4;
2020-02-19;1700;25;9,8;3,1;
2020-02-19;1800;8;8,2;,8;
2020-02-19;1900;12;5,4;1,5;
2020-02-19;2000;4;5,8;1,9;
2020-02-19;2100;28;6,3;1,3;
2020-02-19;2200;336;3,3;,3;
2020-02-19;2300;28;2,3;1;
2020-02-20;0000;73;2,8;,4;
2020-02-20;0100;34;2,8;,3;
2020-02-20;0200;351;2,6;,2;
2020-02-20;0300;16;1,6;0;
2020-02-20;0400;6;3,3;1,3;
2020-02-20;0500;217;3;0;
2020-02-20;0600;30;3,4;,3;
2020-02-20;0700;68;2;0;
2020-02-20;0800;33;1,3;0;
2020-02-20;0900;313;3,2;1,4;
2020-02-20;1000;291;3,2;1;
2020-02-20;1100;308;3;,9;
2020-02-20;1200;267;3,8;1,7;
2020-02-20;1300;255;5,2;2,4;
2020-02-20;1400;271;5,8;3,3;
2020-02-20;1500;214;5,8;2,3;
2020-02-20;1600;219;8,6;2,6;
2020-02-20;1700;228;8,1;2,4;
2020-02-20;1800;251;5,8;2;
2020-02-20;1900;177;5,8;2,6;
2020-02-20;2000;86;6,2;2,7;
2020-02-20;2100;75;6;2,3;
2020-02-20;2200;73;5,4;1,7;
2020-02-20;2300;96;4,8;1,1;
2020-02-21;0000;91;4,4;1,2;
2020-02-21;0100;70;5,5;2,2;
2020-02-21;0200;81;5,4;1,3;
2020-02-21;0300;96;4,3;1,2;
2020-02-21;0400;120;3,1;,3;
2020-02-21;0500;122;5;2;
2020-02-21;0600;95;5;1;
2020-02-21;0700;72;3,6;1;
2020-02-21;0800;81;4,5;1,8;
2020-02-21;0900;78;5,1;1,6;
2020-02-21;1000;69;5,4;2,2;
2020-02-21;1100;111;5,4;2,2;
2020-02-21;1200;51;5,4;2,2;
2020-02-21;1300;49;6,7;1,8;
2020-02-21;1400;75;6,1;2,2;
2020-02-21;1500;75;4,9;,9;
2020-02-21;1600;64;6,1;1,9;
2020-02-21;1700;84;9,6;4,2;
2020-02-21;1800;86;9,6;3;
2020-02-21;1900;71;7,6;2,9;
2020-02-21;2000;81;7,7;3,2;
2020-02-21;2100;82;7,4;2,2;
2020-02-21;2200;95;8,5;2,3;
2020-02-21;2300;129;5,2;1,2;
2020-02-22;0000;103;7,3;2,2;
2020-02-22;0100;128;6,3;1,5;
2020-02-22;0200;110;6,8;2,5;
2020-02-22;0300;107;6,7;2,3;
2020-02-22;0400;116;5,7;1,8;
2020-02-22;0500;115;6,7;2,4;
2020-02-22;0600;114;6,7;1,7;
2020-02-22;0700;132;4,9;,6;
2020-02-22;0800;107;3,1;,8;
2020-02-22;0900;112;2,7;,6;
2020-02-22;1000;124;2,7;,3;
2020-02-22;1100;96;4,4;1,7;
2020-02-22;1200;92;4,4;1,8;
2020-02-22;1300;82;4,5;1,6;
2020-02-22;1400;32;4,1;1,3;
2020-02-22;1500;104;3,7;,8;
2020-02-22;1600;82;3,7;,9;
2020-02-22;1700;49;3,8;2;
2020-02-22;1800;74;4,1;1,3;
2020-02-22;1900;69;5,6;2,7;
2020-02-22;2000;84;6,3;2;
2020-02-22;2100;74;6,9;3,3;
2020-02-22;2200;68;9,1;3,7;
2020-02-22;2300;84;8,2;3,1;
2020-02-23;0000;78;8,2;2,6;
2020-02-23;0100;53;5,9;1,9;
2020-02-23;0200;72;6,7;2,6;
2020-02-23;0300;95;6,8;1,7;
2020-02-23;0400;89;7,1;1;
2020-02-23;0500;98;4,5;1,4;
2020-02-23;0600;103;3,6;,6;
2020-02-23;0700;94;3;,9;
2020-02-23;0800;87;2,4;0;
2020-02-23;0900;102;1,5;0;
2020-02-23;1000;79;4;1,7;
2020-02-23;1100;77;8,3;3;
2020-02-23;1200;86;8,1;2,6;
2020-02-23;1300;78;7,4;2,9;
2020-02-23;1400;42;6,3;1,9;
2020-02-23;1500;99;5,8;2,6;
2020-02-23;1600;114;5,9;2,4;
2020-02-23;1700;93;6,1;2,7;
2020-02-23;1800;71;6,3;3,2;
2020-02-23;1900;75;7,9;2,8;
2020-02-23;2000;79;8,9;2,9;
2020-02-23;2100;77;8,4;2,3;
2020-02-23;2200;81;7,5;2,5;
2020-02-23;2300;94;6,7;2;
2020-02-24;0000;83;6,8;1,7;
2020-02-24;0100;52;6,8;1,6;
2020-02-24;0200;52;6,9;2,7;
2020-02-24;0300;58;6,3;3;
2020-02-24;0400;60;6,3;1,2;
2020-02-24;0500;44;3,7;,7;
2020-02-24;0600;39;4;2,1;
2020-02-24;0700;43;4;1,3;
2020-02-24;0800;79;3,6;,3;
2020-02-24;0900;63;3;,7;
2020-02-24;1000;62;3,5;1,5;
2020-02-24;1100;46;5;2;
2020-02-24;1200;45;7,4;1,9;
2020-02-24;1300;15;5,5;1,9;
2020-02-24;1400;20;4,9;1,6;
2020-02-24;1500;10;5,8;1,3;
2020-02-24;1600;20;5,8;1,3;
2020-02-24;1700;54;4,6;1,2;
2020-02-24;1800;74;4,6;1,3;
2020-02-24;1900;104;4,9;2,3;
2020-02-24;2000;90;5;2,3;
2020-02-24;2100;70;5,9;2,5;
2020-02-24;2200;75;5,6;1,6;
2020-02-24;2300;56;5,3;1,7;
2020-02-25;0000;41;5,6;2,3;
2020-02-25;0100;45;6,5;2,3;
2020-02-25;0200;56;6,3;1,1;
2020-02-25;0300;46;3,8;1,9;
2020-02-25;0400;28;3,9;1,2;
2020-02-25;0500;12;3,7;,6;
2020-02-25;0600;29;2,4;,5;
2020-02-25;0700;184;2,7;0;
2020-02-25;0800;20;1;0;
2020-02-25;0900;35;1,3;,1;
2020-02-25;1000;334;3,4;,1;
2020-02-25;1100;335;5;1,4;
2020-02-25;1200;335;3,5;,7;
2020-02-25;1300;218;4;2,2;
2020-02-25;1400;10;4;,8;
2020-02-25;1500;313;3,1;,5;
2020-02-25;1600;318;2,7;,5;
2020-02-25;1700;223;5,8;2;
2020-02-25;1800;196;6,3;,7;
2020-02-25;1900;235;2,6;,1;
2020-02-25;2000;187;3,1;,6;
2020-02-25;2100;102;3,1;,5;
2020-02-25;2200;302;1,6;0;
2020-02-25;2300;63;1;,1;
2020-02-26;0000;43;2,3;1;
2020-02-26;0100;53;4,6;1,6;
2020-02-26;0200;25;4,7;,9;
2020-02-26;0300;14;2,6;,3;
2020-02-26;0400;48;1,7;,2;
2020-02-26;0500;29;1,7;0;
2020-02-26;0600;36;3,4;,1;
2020-02-26;0700;338;3,7;1,2;
2020-02-26;0800;277;3,7;,8;
2020-02-26;0900;295;4,7;2;
2020-02-26;1000;310;6,1;1,5;
2020-02-26;1100;336;5,6;1,1;
2020-02-26;1200;311;9,4;3,2;
2020-02-26;1300;308;6,8;3,2;
2020-02-26;1400;261;9,7;3,6;
2020-02-26;1500;273;6,3;2,2;
2020-02-26;1600;275;3,9;1,7;
2020-02-26;1700;218;4,4;1,5;
2020-02-26;1800;217;5,4;1,9;
2020-02-26;1900;185;4,6;1,1;
2020-02-26;2000;183;4,6;,5;
2020-02-26;2100;146;3,3;,4;
2020-02-26;2200;110;3,8;,6;
2020-02-26;2300;127;8,1;1,6;
2020-02-27;0000;93;7,1;3,3;
2020-02-27;0100;96;9,3;1,6;
2020-02-27;0200;94;4,9;2;
2020-02-27;0300;91;5,3;,9;
2020-02-27;0400;98;3,8;1,3;
2020-02-27;0500;88;3,8;,8;
2020-02-27;0600;91;2,8;,6;
2020-02-27;0700;97;3,1;,7;
2020-02-27;0800;151;2,1;0;
2020-02-27;0900;126;3,3;,7;
2020-02-27;1000;120;4,1;1,5;
2020-02-27;1100;113;4,5;1,5;
2020-02-27;1200;101;5;1,6;
2020-02-27;1300;137;5,4;,6;
2020-02-27;1400;104;5,2;1,8;
2020-02-27;1500;103;5,8;2,2;
2020-02-27;1600;78;5,8;2,2;
2020-02-27;1700;105;6;2,5;
2020-02-27;1800;76;7,2;2,1;
2020-02-27;1900;109;6,3;2,6;
2020-02-27;2000;91;6,5;2,7;
2020-02-27;2100;82;6,9;2,2;
2020-02-27;2200;94;6;2,4;
2020-02-27;2300;88;5,8;2;
2020-02-28;0000;74;5,2;1,6;
2020-02-28;0100;49;4,1;1,1;
2020-02-28;0200;51;2,8;,2;
2020-02-28;0300;47;1,4;,2;
2020-02-28;0400;66;1,1;0;
2020-02-28;0500;51;1,4;0;
2020-02-28;0600;99;,2;0;
2020-02-28;0700;332;0;0;
2020-02-28;0800;353;,4;0;
2020-02-28;0900;62;0;0;
2020-02-28;1000;98;2,1;,6;
2020-02-28;1100;85;3,6;1,4;
2020-02-28;1200;84;4,5;1,2;
2020-02-28;1300;336;5,3;,9;
2020-02-28;1400;89;4,4;1,2;
2020-02-28;1500;16;5,7;1;
2020-02-28;1600;312;5,8;1,5;
2020-02-28;1700;91;4,8;1,6;
2020-02-28;1800;86;6,9;3,1;
2020-02-28;1900;86;7,4;3,1;
2020-02-28;2000;89;7,3;3,1;
2020-02-28;2100;84;8,8;3,4;
2020-02-28;2200;71;8,8;2,4;
2020-02-28;2300;86;5,8;2,6;
2020-02-29;0000;67;6,2;1,7;
2020-02-29;0100;68;5,3;2;
2020-02-29;0200;63;5,4;1,4;
2020-02-29;0300;78;4,4;1,5;
2020-02-29;0400;93;4,2;1;
2020-02-29;0500;73;2,9;,3;
2020-02-29;0600;92;2;,3;
2020-02-29;0700;104;1,7;,1;
2020-02-29;0800;103;2,5;,1;
2020-02-29;0900;169;1,2;,1;
2020-02-29;1000;117;2,3;,6;
2020-02-29;1100;118;4,2;1,8;
2020-02-29;1200;131;4,2;1,3;
2020-02-29;1300;99;4,5;1,5;
2020-02-29;1400;120;5;1,6;
2020-02-29;1500;119;6,2;1,8;
2020-02-29;1600;78;6,7;2,7;
2020-02-29;1700;105;7,3;3;
2020-02-29;1800;93;8,3;2,7;
2020-02-29;1900;73;7,6;2,9;
2020-02-29;2000;80;7,4;3;
2020-02-29;2100;112;7,6;2,8;
2020-02-29;2200;96;7,6;2;
2020-02-29;2300;84;5,2;1,1;
2020-03-01;0000;92;4,6;2,1;
2020-03-01;0100;108;4,5;1,3;
2020-03-01;0200;97;3,2;1;
2020-03-01;0300;123;2,8;,2;
2020-03-01;0400;119;3,7;,9;
2020-03-01;0500;140;4;,5;
2020-03-01;0600;132;4,7;,9;
2020-03-01;0700;116;4,7;1,2;
2020-03-01;0800;115;3,9;1,3;
2020-03-01;0900;109;3,6;1,5;
2020-03-01;1000;114;3,9;1,5;
2020-03-01;1100;98;6,6;2,8;
2020-03-01;1200;105;7,9;3,5;
2020-03-01;1300;99;8,3;3,8;
2020-03-01;1400;85;8,8;3,8;
2020-03-01;1500;97;8,6;3,3;
2020-03-01;1600;117;9,8;2,2;
2020-03-01;1700;112;8;2,7;
2020-03-01;1800;112;9,3;2,8;
2020-03-01;1900;111;7,7;2,6;
2020-03-01;2000;126;7,3;2,2;
2020-03-01;2100;123;6,9;2,3;
2020-03-01;2200;121;7;2,1;
2020-03-01;2300;117;6;2,1;
2020-03-02;0000;114;8,2;2,6;
2020-03-02;0100;109;6,9;2,6;
2020-03-02;0200;105;6,9;1,8;
2020-03-02;0300;114;5,5;2,1;
2020-03-02;0400;110;5,3;1,9;
2020-03-02;0500;94;7,4;2,6;
2020-03-02;0600;86;4,9;1,3;
2020-03-02;0700;116;3,4;,7;
2020-03-02;0800;107;3,9;1,5;
2020-03-02;0900;100;3,8;1,2;
2020-03-02;1000;97;6;2,8;
2020-03-02;1100;89;6,1;2,5;
2020-03-02;1200;92;6,8;2,8;
2020-03-02;1300;89;7,7;3,1;
2020-03-02;1400;106;8,9;3,6;
2020-03-02;1500;107;8,9;3,5;
2020-03-02;1600;107;10,2;4,1;
2020-03-02;1700;116;8,5;3,5;
2020-03-02;1800;118;9,6;3,9;
2020-03-02;1900;116;9,3;2,7;
2020-03-02;2000;119;7,4;2,7;
2020-03-02;2100;120;7,6;2,7;
2020-03-02;2200;124;8,5;2;
2020-03-02;2300;120;7,5;2,7;
2020-03-03;0000;112;5,4;2;
2020-03-03;0100;113;5,1;1,9;
2020-03-03;0200;132;4,8;,3;
2020-03-03;0300;121;3,8;,8;
2020-03-03;0400;140;3,5;,4;
2020-03-03;0500;145;2,7;,5;
2020-03-03;0600;165;3,9;,2;
2020-03-03;0700;141;2,3;,3;
2020-03-03;0800;117;4,6;,7;
2020-03-03;0900;92;4,1;1,7;
2020-03-03;1000;106;6,6;2,9;
2020-03-03;1100;117;6,6;1,5;
2020-03-03;1200;112;6,7;2,9;
2020-03-03;1300;122;8,1;1,9;
2020-03-03;1400;108;8,4;2,9;
2020-03-03;1500;105;8,2;3,5;
2020-03-03;1600;105;7,8;3;
2020-03-03;1700;110;7,4;2,1;
2020-03-03;1800;103;6,6;2,7;
2020-03-03;1900;111;6,8;3;
2020-03-03;2000;110;7,2;2,7;
2020-03-03;2100;101;5,9;1,5;
2020-03-03;2200;112;5,2;1,5;
2020-03-03;2300;103;4,7;,2;
2020-03-04;0000;110;2,9;1,3;
2020-03-04;0100;102;2,9;,9;
2020-03-04;0200;96;3,4;,4;
2020-03-04;0300;92;2,3;,6;
2020-03-04;0400;168;1,9;0;
2020-03-04;0500;242;,7;0;
2020-03-04;0600;232;1,9;1;
2020-03-04;0700;292;1,9;0;
2020-03-04;0800;327;0;0;
2020-03-04;0900;319;1,8;,1;
2020-03-04;1000;86;1,9;,1;
2020-03-04;1100;62;2,9;,7;
2020-03-04;1200;212;3,1;,7;
2020-03-04;1300;166;4;,9;
2020-03-04;1400;228;3,8;1,1;
2020-03-04;1500;250;8;2;
2020-03-04;1600;205;6,1;2,2;
2020-03-04;1700;181;5,9;2,6;
2020-03-04;1800;184;6,1;1,5;
2020-03-04;1900;66;7;3,2;
2020-03-04;2000;76;7;2,9;
2020-03-04;2100;107;7;2,5;
2020-03-04;2200;92;5,8;2,3;
2020-03-04;2300;79;5;1,1;
2020-03-05;0000;76;5,6;2,7;
2020-03-05;0100;89;6;1,7;
2020-03-05;0200;68;4,9;2,1;
2020-03-05;0300;114;5,1;2,3;
2020-03-05;0400;89;5;1,1;
2020-03-05;0500;128;3,6;1,2;
2020-03-05;0600;93;3,5;1,1;
2020-03-05;0700;127;3;0;
2020-03-05;0800;136;1,9;,2;
2020-03-05;0900;120;2,4;,9;
2020-03-05;1000;77;4,1;1,8;
2020-03-05;1100;105;4,8;2;
2020-03-05;1200;71;4,8;1,4;
2020-03-05;1300;156;4,8;1,6;
2020-03-05;1400;88;5,5;2,3;
2020-03-05;1500;104;6,1;2,5;
2020-03-05;1600;97;6,8;2,5;
2020-03-05;1700;103;7;3;
2020-03-05;1800;101;6,9;2,9;
2020-03-05;1900;74;7,7;3,3;
2020-03-05;2000;93;8;3,5;
2020-03-05;2100;68;7,9;3,7;
2020-03-05;2200;74;8;2,4;
2020-03-05;2300;95;6,1;2,7;
2020-03-06;0000;101;6,1;2,7;
2020-03-06;0100;111;5,5;2,6;
2020-03-06;0200;99;5,1;1;
2020-03-06;0300;101;2,7;,5;
2020-03-06;0400;180;1,9;0;
2020-03-06;0500;84;1,1;,1;
2020-03-06;0600;100;1,1;0;
2020-03-06;0700;273;1,1;,6;
2020-03-06;0800;245;1,2;0;
2020-03-06;0900;234;1,3;,3;
2020-03-06;1000;165;2,3;,6;
2020-03-06;1100;170;2,7;,3;
2020-03-06;1200;83;3,7;1,8;
2020-03-06;1300;58;5;2,2;
2020-03-06;1400;18;5;1,2;
2020-03-06;1500;64;3,9;1,4;
2020-03-06;1600;168;4;1,8;
2020-03-06;1700;126;6,4;2,2;
2020-03-06;1800;96;7,5;3,6;
2020-03-06;1900;80;7,7;3,9;
2020-03-06;2000;85;7,8;3,2;
2020-03-06;2100;90;7,6;2,3;
2020-03-06;2200;96;6,6;2,9;
2020-03-06;2300;86;5,3;1,6;
2020-03-07;0000;83;5,6;1,7;
2020-03-07;0100;84;5,8;2,4;
2020-03-07;0200;95;4,7;1,8;
2020-03-07;0300;92;4,2;1,7;
2020-03-07;0400;68;4;1,6;
2020-03-07;0500;102;4;,5;
2020-03-07;0600;119;1,4;0;
2020-03-07;0700;93;1,6;0;
2020-03-07;0800;220;1,2;,2;
2020-03-07;0900;136;1,3;0;
2020-03-07;1000;129;2,7;,5;
2020-03-07;1100;65;3,5;1,6;
2020-03-07;1200;28;4,6;2;
2020-03-07;1300;18;5,5;1,8;
2020-03-07;1400;94;4,1;2,1;
2020-03-07;1500;169;4,6;,8;
2020-03-07;1600;124;4,2;1,9;
2020-03-07;1700;32;5,3;1,2;
2020-03-07;1800;89;7,1;3,1;
2020-03-07;1900;89;7,1;2,6;
2020-03-07;2000;88;6;2,2;
2020-03-07;2100;69;5,2;2,7;
2020-03-07;2200;62;6,3;2;
2020-03-07;2300;77;6,6;2,8;
2020-03-08;0000;75;6,2;1,8;
2020-03-08;0100;70;5,1;1,2;
2020-03-08;0200;82;4,8;1,4;
2020-03-08;0300;99;3,8;1,1;
2020-03-08;0400;73;2,8;,4;
2020-03-08;0500;100;1,8;,4;
2020-03-08;0600;94;2,2;,4;
2020-03-08;0700;85;2;0;
2020-03-08;0800;78;,9;0;
2020-03-08;0900;248;,4;0;
2020-03-08;1000;23;2;,9;
2020-03-08;1100;308;5,1;1,6;
2020-03-08;1200;303;5,1;2,2;
2020-03-08;1300;48;4,4;1,3;
2020-03-08;1400;142;4,9;1,2;
2020-03-08;1500;50;4,7;1,6;
2020-03-08;1600;276;4;1,4;
2020-03-08;1700;109;4,3;1,2;
2020-03-08;1800;117;4,3;1,2;
2020-03-08;1900;99;6;2,6;
2020-03-08;2000;99;6,8;2,6;
2020-03-08;2100;73;6,4;2,2;
2020-03-08;2200;65;4,9;2,7;
2020-03-08;2300;75;4,9;1,2;
2020-03-09;0000;59;3,5;1,5;
2020-03-09;0100;72;3,8;1,2;
2020-03-09;0200;72;3,1;1;
2020-03-09;0300;44;3,5;1,1;
2020-03-09;0400;42;3,1;,5;
2020-03-09;0500;46;2,2;,3;
2020-03-09;0600;63;2;,5;
2020-03-09;0700;100;2,5;,7;
2020-03-09;0800;57;2,5;0;
2020-03-09;0900;61;2,3;,5;
2020-03-09;1000;52;3,6;1,2;
2020-03-09;1100;83;4,8;1,9;
2020-03-09;1200;36;4,8;1,7;
2020-03-09;1300;349;5;1,6;
2020-03-09;1400;84;4,6;1,8;
2020-03-09;1500;287;5;1,5;
2020-03-09;1600;270;5,7;1,5;
2020-03-09;1700;114;4,8;2,3;
2020-03-09;1800;190;5;,7;
2020-03-09;1900;99;8,3;2,5;
2020-03-09;2000;99;6,6;2,9;
2020-03-09;2100;76;5,4;2,1;
2020-03-09;2200;93;4,7;1,9;
2020-03-09;2300;76;4,2;1,6;
2020-03-10;0000;80;4,4;1,2;
2020-03-10;0100;60;4,7;2,1;
2020-03-10;0200;99;5,5;1,3;
2020-03-10;0300;92;2,6;,1;
2020-03-10;0400;89;1,1;0;
2020-03-10;0500;360;0;0;
2020-03-10;0600;301;0;0;
2020-03-10;0700;4;3;1,3;
2020-03-10;0800;255;3;0;
2020-03-10;0900;306;1,4;,1;
2020-03-10;1000;17;1,6;,2;
2020-03-10;1100;108;2,1;,4;
2020-03-10;1200;183;3,2;,7;
2020-03-10;1300;154;3,2;1,3;
2020-03-10;1400;14;5;2,2;
2020-03-10;1500;118;5;1,4;
2020-03-10;1600;142;4,7;1,1;
2020-03-10;1700;102;5,8;1,8;
2020-03-10;1800;null;null;null;
2020-03-10;1900;85;7,3;3;
2020-03-10;2000;98;8,1;3;
2020-03-10;2100;95;5,3;2,4;
2020-03-10;2200;104;5,3;2;
2020-03-10;2300;92;4,4;1,9;
2020-03-11;0000;74;5,1;2,3;
2020-03-11;0100;89;4,9;,8;
2020-03-11;0200;92;3,4;,6;
2020-03-11;0300;100;2,7;,5;
2020-03-11;0400;88;2,4;,9;
2020-03-11;0500;53;2,6;,3;
2020-03-11;0600;45;2,6;,2;
2020-03-11;0700;135;1,7;0;
2020-03-11;0800;58;1,1;0;
2020-03-11;0900;35;1,6;,4;
2020-03-11;1000;66;3,1;1,4;
2020-03-11;1100;65;4,8;2;
2020-03-11;1200;50;5,4;2,7;
2020-03-11;1300;58;5,8;1,9;
2020-03-11;1400;56;6,5;3;
2020-03-11;1500;86;6,3;2,1;
2020-03-11;1600;100;6,1;2,8;
2020-03-11;1700;54;6,7;3,1;
2020-03-11;1800;63;6,7;3,2;
2020-03-11;1900;95;8,2;3,3;
2020-03-11;2000;76;8;3,4;
2020-03-11;2100;91;8;2,9;
2020-03-11;2200;85;6,9;2,7;
2020-03-11;2300;89;7,6;3,2;
2020-03-12;0000;94;7,5;2,9;
2020-03-12;0100;69;6,4;2,2;
2020-03-12;0200;69;4,6;1,8;
2020-03-12;0300;78;7,3;2,8;
2020-03-12;0400;58;6;2,6;
2020-03-12;0500;34;5,7;1,9;
2020-03-12;0600;14;4,4;,5;
2020-03-12;0700;47;2,7;,3;
2020-03-12;0800;36;3,3;1,3;
2020-03-12;0900;6;4,1;1,5;
2020-03-12;1000;21;3,4;1,3;
2020-03-12;1100;48;3,2;1,3;
2020-03-12;1200;17;3,8;1,3;
2020-03-12;1300;43;4,2;1,2;
2020-03-12;1400;96;4;1,5;
2020-03-12;1500;156;3,5;1,3;
2020-03-12;1600;244;4,8;1,8;
2020-03-12;1700;201;4,6;1,7;
2020-03-12;1800;210;4,4;1,7;
2020-03-12;1900;105;6,4;2,9;
2020-03-12;2000;101;5,8;2,1;
2020-03-12;2100;110;4,6;2,2;
2020-03-12;2200;101;4,6;1,3;
2020-03-12;2300;96;3,7;1,7;
2020-03-13;0000;79;3,2;1,1;
2020-03-13;0100;99;3,9;2,1;
2020-03-13;0200;89;4;,9;
2020-03-13;0300;21;2,8;,5;
2020-03-13;0400;16;2,2;,7;
2020-03-13;0500;11;2,8;,4;
2020-03-13;0600;337;2,6;,3;
2020-03-13;0700;196;2,4;,1;
2020-03-13;0800;191;2,2;,5;
2020-03-13;0900;279;2,1;,9;
2020-03-13;1000;272;2,7;1,4;
2020-03-13;1100;257;2,8;,7;
2020-03-13;1200;283;2,7;1,1;
2020-03-13;1300;142;3;,9;
2020-03-13;1400;148;3,2;1,3;
2020-03-13;1500;143;4,4;1,5;
2020-03-13;1600;165;4,9;2,1;
2020-03-13;1700;141;6;1,4;
2020-03-13;1800;112;6,3;2,4;
2020-03-13;1900;112;7,4;3,2;
2020-03-13;2000;101;6,5;2,5;
2020-03-13;2100;99;5,8;2,7;
2020-03-13;2200;92;5,2;1,3;
2020-03-13;2300;103;4;1;
2020-03-14;0000;91;3,8;1,5;
2020-03-14;0100;81;2,9;1,1;
2020-03-14;0200;91;4,4;2,1;
2020-03-14;0300;90;4,4;1,8;
2020-03-14;0400;52;5,5;2,2;
2020-03-14;0500;70;4,6;1,1;
2020-03-14;0600;106;3,5;,9;
2020-03-14;0700;17;4;0;
2020-03-14;0800;32;2,9;,1;
